LANG,complexityoflanguages,costoflanguages
lang1327gen1mutoff79gen2mutoff27gen3mutoff2,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen3mutoff2gen4mutoff1,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen3mutoff2gen4mutoff1gen10rcoff310,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen3mutoff2gen8rcoff618,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen3mutoff5,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen4mutoff1,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen4mutoff1gen5mutoff0,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen4mutoff1gen5mutoff0gen6rcoff196,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen4mutoff1gen5mutoff0gen6rcoff196gen12rcoff9,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen4mutoff1gen5mutoff0gen6rcoff235,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen5rcoff123,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen5rcoff123gen7rcoff467,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen6mutoff0,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen6mutoff0gen8rcoff430,1,4.776119402985076
lang1327gen1mutoff79gen2mutoff27gen9rcoff264,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen11rcoff232,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen3mutoff3,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen3mutoff3gen10rcoff42,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen3mutoff3gen16rcoff42,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen3mutoff3gen5mutoff0,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen3mutoff3gen5mutoff0gen7rcoff652,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen3mutoff3gen6mutoff0,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen3mutoff3gen6mutoff0gen11rcoff89,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen3mutoff3gen6mutoff0gen9rcoff362,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen4mutoff2,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen4mutoff2gen7rcoff524,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen4mutoff2gen7rcoff524gen11rcoff33,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen4mutoff2gen8rcoff458,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen4mutoff2gen8rcoff458gen13rcoff1,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen5mutoff0,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen5mutoff0gen8rcoff228,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen5mutoff0gen8rcoff228gen15rcoff60,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen5rcoff132,1,4.776119402985076
lang1327gen1mutoff79gen2rcoff1gen6mutoff0,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4gen13rcoff79,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4gen4mutoff0,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4gen4mutoff0gen5mutoff1,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4gen4mutoff0gen5mutoff1gen8rcoff361,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4gen4mutoff0gen5mutoff1gen8rcoff361gen11rcoff99,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4gen4mutoff0gen6mutoff0,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4gen4mutoff0gen6mutoff0gen7rcoff17,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4gen4mutoff0gen6mutoff0gen7rcoff17gen8rcoff606,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4gen4mutoff0gen6mutoff0gen7rcoff17gen8rcoff606gen15rcoff58,1,4.776119402985076
lang1327gen1mutoff79gen3mutoff4gen4mutoff0gen6mutoff0gen7rcoff17gen8rcoff606gen15rcoff58gen17rcoff16,1,4.776119402985076
