"LANG","complexityoflanguages","costoflanguages","syn_index","type"
"fl3680",14,2.71094544222297,5,"Haspel-ok"
"fl3681",11,3.44168260038241,7,"Haspel-ok"
"fl3682",8,2.75040110016044,5,"Haspel-ok"
"fl3683",16,2.58481421647819,9,"Haspel-ok"
"fl3684",6,4.05478464588214,9,"Haspel-ok"
"fl3685",14,3.5799522673031,8,"Haspel-ok"
"fl3686",19,2.12841433132316,6,"Haspel-ok"
"fl3687",27,3.35775612350786,16,"Haspel-ok"
"fl3688",2,4.70588235294118,0,"Haspel-ok"
"fl3689",11,2.56959314775161,4,"Haspel-ok"
"fl369",9,3.65408038976857,2,"Haspel-ok"
"fl3690",19,2.56204963971177,10,"Haspel-ok"
"fl3691",3,3.53513035793195,1,"Haspel-ok"
"fl3692",3,4.24808836023789,2,"Haspel-ok"
"fl3693",17,2.26993284781992,10,"Haspel-ok"
"fl3694",8,1.93174500965873,2,"Haspel-ok"
"fl3695",16,2.58852206175782,9,"Haspel-ok"
"fl3696",19,2.75586482483034,13,"Haspel-ok"
"fl3697",8,3.32133960697481,4,"Haspel-ok"
"fl3698",14,3.10253891100884,12,"Haspel-ok"
"fl3699",2,5.20156046814044,0,"Haspel-ok"
"fl37",14,3.60793746241732,4,"Haspel-ok"
"fl370",3,8.06451612903226,0,"Haspel-ok"
"fl3700",6,3.05810397553517,1,"Haspel-ok"
"fl3701",19,2.64476410173526,13,"Haspel-ok"
"fl3702",7,3.24895085961825,7,"Haspel-ok"
"fl3703",12,2.21770467566069,4,"Haspel-ok"
"fl3704",13,2.32198142414861,7,"Haspel-ok"
"fl3705",23,2.38331678252234,11,"Haspel-ok"
"fl3706",12,2.69471162842921,5,"Haspel-ok"
"fl3707",12,3.25420787156726,13,"Haspel-ok"
"fl3708",2,5.20156046814044,0,"Haspel-ok"
"fl3709",14,2.75397796817625,5,"Haspel-ok"
"fl371",3,3,3,"Haspel-ok"
"fl3710",4,2.45098039215686,0,"Haspel-ok"
"fl3711",12,1.83739090491502,3,"Haspel-ok"
"fl3712",17,3.22515621850433,10,"Haspel-ok"
"fl3713",13,2.72469252601703,5,"Haspel-ok"
"fl3714",11,2.85035629453682,8,"Haspel-ok"
"fl3715",4,4.49185850645705,1,"Haspel-ok"
"fl3716",7,2.75103163686382,3,"Haspel-ok"
"fl3717",6,1.54083204930663,0,"Haspel-ok"
"fl3718",19,2.08086471489263,9,"Haspel-ok"
"fl3719",7,3.12989045383412,0,"Haspel-ok"
"fl372",8,3.11931375097479,1,"Haspel-ok"
"fl3720",17,2.20588235294118,5,"Haspel-ok"
"fl3721",20,3.38879982830081,13,"Haspel-ok"
"fl3722",17,2.80472128082272,8,"Haspel-ok"
"fl3723",4,5.54016620498615,0,"Haspel-ok"
"fl3724",2,5.20156046814044,0,"Haspel-ok"
"fl3725",5,2.04046930794083,2,"Haspel-ok"
"fl3726",16,2.85327056138098,8,"Haspel-ok"
"fl3727",11,3.55029585798817,5,"Haspel-ok"
"fl3728",3,2.63042525208242,0,"Haspel-ok"
"fl3729",23,3.14539592671228,15,"Haspel-ok"
"fl373",20,3.14139415072409,15,"Haspel-ok"
"fl3730",4,6.13496932515337,0,"Haspel-ok"
"fl3731",16,2.82668865202285,14,"Haspel-ok"
"fl3732",10,2.25436783768552,3,"Haspel-ok"
"fl3733",18,2.95996645371352,8,"Haspel-ok"
"fl3734",3,8.65800865800866,0,"Haspel-ok"
"fl3735",8,2.6542800265428,1,"Haspel-ok"
"fl3736",19,2.78888165845496,9,"Haspel-ok"
"fl3737",10,3.25129826145857,7,"Haspel-ok"
"fl3738",11,2.65957446808511,2,"Haspel-ok"
"fl3739",18,2.67092035463887,8,"Haspel-ok"
"fl374",2,4.19287211740042,0,"Haspel-ok"
"fl3740",7,2.7027027027027,1,"Haspel-ok"
"fl3741",8,2.6542800265428,1,"Haspel-ok"
"fl3742",18,1.87328282407793,7,"Haspel-ok"
"fl3743",8,2.44698205546493,3,"Haspel-ok"
"fl3744",23,3.27009336116546,14,"Haspel-ok"
"fl3745",9,3.09925359642553,8,"Haspel-ok"
"fl3746",6,4.43213296398892,1,"Haspel-ok"
"fl3747",16,2.79986778402131,8,"Haspel-ok"
"fl3748",23,2.44752273306705,11,"Haspel-ok"
"fl3749",2,4.19287211740042,0,"Haspel-ok"
"fl375",8,5.06756756756757,2,"Haspel-ok"
"fl3750",9,3.11001684592458,6,"Haspel-ok"
"fl3751",16,2.51862734809529,4,"Haspel-ok"
"fl3752",7,3.65408038976857,2,"Haspel-ok"
"fl3753",8,4.46927374301676,4,"Haspel-ok"
"fl3754",18,2.57106127696043,12,"Haspel-ok"
"fl3755",14,2.68182793391976,10,"Haspel-ok"
"fl3756",4,3.04878048780488,0,"Haspel-ok"
"fl3757",4,2.80701754385965,0,"Haspel-ok"
"fl3758",19,2.5947816058815,8,"Haspel-ok"
"fl3759",4,5.20156046814044,4,"Haspel-ok"
"fl376",12,2.86487346808849,9,"Haspel-ok"
"fl3760",15,3.15459071814258,15,"Haspel-ok"
"fl3761",18,3.01411611045061,14,"Haspel-ok"
"fl3762",16,2.62596422123749,4,"Haspel-ok"
"fl3763",3,2.63042525208242,0,"Haspel-ok"
"fl3764",8,3.96847268919142,5,"Haspel-ok"
"fl3765",22,2.5706940874036,9,"Haspel-ok"
"fl3766",3,2.63620386643234,0,"Haspel-ok"
"fl3767",9,2.4405125076266,2,"Haspel-ok"
"fl3768",24,2.75040110016044,10,"Haspel-ok"
"fl3769",3,4,2,"Haspel-ok"
"fl377",8,2.44100895036615,2,"Haspel-ok"
"fl3770",7,3.05479539235028,5,"Haspel-ok"
"fl3771",15,2.43138102442187,8,"Haspel-ok"
"fl3772",8,2.10526315789474,0,"Haspel-ok"
"fl3773",14,1.88058298072402,3,"Haspel-ok"
"fl3774",3,3.53513035793195,1,"Haspel-ok"
"fl3775",8,3.78250591016548,1,"Haspel-ok"
"fl3776",2,4.19287211740042,0,"Haspel-ok"
"fl3777",5,3.38983050847458,0,"Haspel-ok"
"fl3778",13,3.02578218570738,9,"Haspel-ok"
"fl3779",4,2.77520814061055,2,"Haspel-ok"
"fl378",25,2.47729149463254,12,"Haspel-ok"
"fl3780",5,9.11854103343465,0,"Haspel-ok"
"fl3781",23,3.1022982859802,16,"Haspel-ok"
"fl3782",13,2.29087785166566,5,"Haspel-ok"
"fl3783",14,2.46213105650044,8,"Haspel-ok"
"fl3784",2,3.80228136882129,0,"Haspel-ok"
"fl3785",11,2.57216347527865,4,"Haspel-ok"
"fl3786",11,3.23362974939369,7,"Haspel-ok"
"fl3787",9,2.85714285714286,3,"Haspel-ok"
"fl3788",11,3.01104048176648,3,"Haspel-ok"
"fl3789",15,3.06560392397302,9,"Haspel-ok"
"fl379",8,2.94435175188929,4,"Haspel-ok"
"fl3790",10,3.79234788471262,5,"Haspel-ok"
"fl3791",9,3.52043809896343,3,"Haspel-ok"
"fl3792",2,4.36046511627907,0,"Haspel-ok"
"fl3793",4,3.43790287924366,1,"Haspel-ok"
"fl3794",5,2.94334069168506,1,"Haspel-ok"
"fl3795",16,2.65111346765642,7,"Haspel-ok"
"fl3796",9,3.17292437863564,6,"Haspel-ok"
"fl3797",17,3.10706425581496,8,"Haspel-ok"
"fl3798",4,3.22234156820623,0,"Haspel-ok"
"fl3799",4,5.20156046814044,4,"Haspel-ok"
"fl38",11,2.30902443717529,1,"Haspel-ok"
"fl380",14,3.16622691292876,12,"Haspel-ok"
"fl3800",7,3.35429769392034,4,"Haspel-ok"
"fl3801",12,2.29650421025772,6,"Haspel-ok"
"fl3802",12,3.13663987453441,10,"Haspel-ok"
"fl3803",12,3.06161500191351,8,"Haspel-ok"
"fl3804",23,2.38355348098123,11,"Haspel-ok"
"fl3805",14,2.60642919200695,4,"Haspel-ok"
"fl3806",6,3.20598450440823,1,"Haspel-ok"
"fl3807",3,6.07287449392713,0,"Haspel-ok"
"fl3808",20,2.43144671079292,11,"Haspel-ok"
"fl3809",13,2.63485325331186,6,"Haspel-ok"
"fl381",9,2.56045519203414,6,"Haspel-ok"
"fl3810",11,2.15672178289001,4,"Haspel-ok"
"fl3811",3,3.05810397553517,0,"Haspel-ok"
"fl3812",7,3.27734535026628,5,"Haspel-ok"
"fl3813",5,3.38983050847458,0,"Haspel-ok"
"fl3814",12,3.05524908766867,7,"Haspel-ok"
"fl3815",4,2.43605359317905,0,"Haspel-ok"
"fl3816",16,2.49803973270975,12,"Haspel-ok"
"fl3817",27,3.03145130731338,12,"Haspel-ok"
"fl3818",9,2.60078023407022,0,"Haspel-ok"
"fl3819",5,3.38983050847458,0,"Haspel-ok"
"fl382",15,2.24354979434127,8,"Haspel-ok"
"fl3820",9,2.90697674418605,1,"Haspel-ok"
"fl3821",3,2.90697674418605,0,"Haspel-ok"
"fl3822",12,3.29052602714684,7,"Haspel-ok"
"fl3823",2,5.20156046814044,0,"Haspel-ok"
"fl3824",20,2.74923536891302,11,"Haspel-ok"
"fl3825",5,3.67309458218549,1,"Haspel-ok"
"fl3826",1,5.21739130434783,0,"Haspel-ok"
"fl3827",7,3.18979266347687,3,"Haspel-ok"
"fl3828",17,3.37126000842815,6,"Haspel-ok"
"fl3829",9,2.21729490022173,1,"Haspel-ok"
"fl383",15,2.76004830084527,10,"Haspel-ok"
"fl3830",9,3.65408038976857,2,"Haspel-ok"
"fl3831",10,4.56204379562044,7,"Haspel-ok"
"fl3832",14,3.50049833483239,8,"Haspel-ok"
"fl3833",15,2.337131171487,8,"Haspel-ok"
"fl3834",23,3.38777296274861,14,"Haspel-ok"
"fl3835",6,3.584229390681,1,"Haspel-ok"
"fl3836",19,2.42816673411574,9,"Haspel-ok"
"fl3837",8,3.63889983928192,9,"Haspel-ok"
"fl3838",22,2.70392068499324,11,"Haspel-ok"
"fl3839",3,4.24808836023789,2,"Haspel-ok"
"fl384",9,2.90697674418605,3,"Haspel-ok"
"fl3840",6,3.5799522673031,2,"Haspel-ok"
"fl3841",2,4.28341959664465,3,"Haspel-ok"
"fl3842",8,3.4086067319983,4,"Haspel-ok"
"fl3843",7,1.71453064723532,1,"Haspel-ok"
"fl3844",22,2.70322456072601,13,"Haspel-ok"
"fl3845",10,2.57317465422966,6,"Haspel-ok"
"fl3846",4,4.05405405405405,0,"Haspel-ok"
"fl3847",18,2.88721109843946,14,"Haspel-ok"
"fl3848",2,4.36046511627907,0,"Haspel-ok"
"fl3849",9,4.28801143469716,3,"Haspel-ok"
"fl385",3,4.9255017854944,4,"Haspel-ok"
"fl3850",24,2.44753105305024,11,"Haspel-ok"
"fl3851",13,2.74788184108083,10,"Haspel-ok"
"fl3852",15,3.18024010812816,16,"Haspel-ok"
"fl3853",11,3.21440051430408,9,"Haspel-ok"
"fl3854",8,3.41620800910989,4,"Haspel-ok"
"fl3855",3,6.07287449392713,0,"Haspel-ok"
"fl3856",14,1.74216027874564,3,"Haspel-ok"
"fl3857",19,2.87390731648904,14,"Haspel-ok"
"fl3858",16,2.02600033766672,7,"Haspel-ok"
"fl3859",8,2.11193241816262,1,"Haspel-ok"
"fl386",19,2.75887437925326,12,"Haspel-ok"
"fl3860",14,2.74235568353215,13,"Haspel-ok"
"fl3861",2,4.36046511627907,0,"Haspel-ok"
"fl3862",13,4.22299774186926,9,"Haspel-ok"
"fl3863",13,2.67857142857143,5,"Haspel-ok"
"fl3864",6,8.7719298245614,1,"Haspel-ok"
"fl3865",8,3.1104199066874,2,"Haspel-ok"
"fl3866",10,2.32288037166086,6,"Haspel-ok"
"fl3867",16,2.59815242494226,7,"Haspel-ok"
"fl3868",5,4.90196078431372,0,"Haspel-ok"
"fl3869",13,2.61466390674365,7,"Haspel-ok"
"fl387",5,3.38983050847458,0,"Haspel-ok"
"fl3870",1,7.05882352941176,0,"Haspel-ok"
"fl3871",14,2.36803157375432,6,"Haspel-ok"
"fl3872",20,2.59571706683972,10,"Haspel-ok"
"fl3873",15,1.83542367696543,5,"Haspel-ok"
"fl3874",5,4.06274686829929,3,"Haspel-ok"
"fl3875",1,7.05882352941176,0,"Haspel-ok"
"fl3876",2,4.70588235294118,0,"Haspel-ok"
"fl3877",18,2.76848540777483,11,"Haspel-ok"
"fl3878",2,4.70588235294118,0,"Haspel-ok"
"fl3879",6,3.85480244137488,2,"Haspel-ok"
"fl388",18,4.16685957683226,15,"Haspel-ok"
"fl3880",14,2.64681555004136,7,"Haspel-ok"
"fl3881",9,2.58009030316061,2,"Haspel-ok"
"fl3882",4,4.8721071863581,0,"Haspel-ok"
"fl3883",13,2.88669713735867,3,"Haspel-ok"
"fl3884",11,2.26543326411176,3,"Haspel-ok"
"fl3885",2,4.70588235294118,0,"Haspel-ok"
"fl3886",22,2.71444082519001,13,"Haspel-ok"
"fl3887",12,3.00042005880823,11,"Haspel-ok"
"fl3888",14,3.48451616525124,15,"Haspel-ok"
"fl3889",8,3.88941107833922,6,"Haspel-ok"
"fl389",2,3.77643504531722,0,"Haspel-ok"
"fl3890",14,2.44823013363256,9,"Haspel-ok"
"fl3891",6,3.95256916996047,1,"Haspel-ok"
"fl3892",6,3.05810397553517,1,"Haspel-ok"
"fl3893",8,2.92397660818713,5,"Haspel-ok"
"fl3894",22,2.2679451157282,10,"Haspel-ok"
"fl3895",13,3.53634577603143,5,"Haspel-ok"
"fl3896",2,4.70588235294118,0,"Haspel-ok"
"fl3897",8,3.95495742927767,3,"Haspel-ok"
"fl3898",15,2.58602111917247,6,"Haspel-ok"
"fl3899",17,3.15374507227332,13,"Haspel-ok"
"fl39",6,4.3525571273123,3,"Haspel-ok"
"fl390",16,3.5835158271949,7,"Haspel-ok"
"fl3900",20,3.1576177528287,13,"Haspel-ok"
"fl3901",24,2.37135404315864,10,"Haspel-ok"
"fl3902",7,2.77200277200277,1,"Haspel-ok"
"fl3903",20,3.12879692543555,15,"Haspel-ok"
"fl3904",11,2.91074915406353,9,"Haspel-ok"
"fl3905",14,2.75450476299782,10,"Haspel-ok"
"fl3906",3,3.46020761245675,1,"Haspel-ok"
"fl3907",13,1.9404915912031,3,"Haspel-ok"
"fl3908",20,3.24118465299067,10,"Haspel-ok"
"fl3909",11,2.96382649759683,12,"Haspel-ok"
"fl391",9,2.69632625547691,3,"Haspel-ok"
"fl3910",15,2.64392887831317,10,"Haspel-ok"
"fl3911",13,2.75071633237822,7,"Haspel-ok"
"fl3912",7,3.13793854870342,3,"Haspel-ok"
"fl3913",18,2.81277468502783,11,"Haspel-ok"
"fl3914",14,3.35403518382908,14,"Haspel-ok"
"fl3915",16,3.50313822799591,7,"Haspel-ok"
"fl3916",8,3.12825860271116,6,"Haspel-ok"
"fl3917",14,2.83306183157447,14,"Haspel-ok"
"fl3918",16,2.16242191254205,7,"Haspel-ok"
"fl3919",15,2.73229227937689,8,"Haspel-ok"
"fl392",7,3.74531835205992,3,"Haspel-ok"
"fl3920",19,2.55799907627811,12,"Haspel-ok"
"fl3921",10,3.57258044508398,12,"Haspel-ok"
"fl3922",14,3.02260657836737,6,"Haspel-ok"
"fl3923",9,2.26372382569327,1,"Haspel-ok"
"fl3924",10,3.37107059583673,9,"Haspel-ok"
"fl3925",3,3.05810397553517,0,"Haspel-ok"
"fl3926",20,2.62125106488324,8,"Haspel-ok"
"fl3927",9,3.05421226775261,1,"Haspel-ok"
"fl3928",11,2.96643479034722,15,"Haspel-ok"
"fl3929",4,4.90196078431372,0,"Haspel-ok"
"fl393",4,3.01091456529921,1,"Haspel-ok"
"fl3930",19,2.78659338958124,13,"Haspel-ok"
"fl3931",14,2.71536216142828,13,"Haspel-ok"
"fl3932",5,3.2,1,"Haspel-ok"
"fl3933",14,2.34787712776365,6,"Haspel-ok"
"fl3934",21,4.31406384814495,16,"Haspel-ok"
"fl3935",18,2.18142155971642,7,"Haspel-ok"
"fl3936",10,2.84326501599337,8,"Haspel-ok"
"fl3937",3,6.07287449392713,0,"Haspel-ok"
"fl3938",4,4.10326551547273,6,"Haspel-ok"
"fl3939",2,3.80228136882129,0,"Haspel-ok"
"fl394",30,2.51994960100798,12,"Haspel-ok"
"fl3940",14,3.43583576705034,13,"Haspel-ok"
"fl3941",22,2.71186440677966,13,"Haspel-ok"
"fl3942",4,6.13496932515337,0,"Haspel-ok"
"fl3943",2,5.20156046814044,0,"Haspel-ok"
"fl3944",26,1.86581668351085,8,"Haspel-ok"
"fl3945",7,3.67590748966151,2,"Haspel-ok"
"fl3946",1,7.05882352941176,0,"Haspel-ok"
"fl3947",11,3.40179444657057,11,"Haspel-ok"
"fl3948",2,4.36046511627907,0,"Haspel-ok"
"fl3949",8,3.1104199066874,2,"Haspel-ok"
"fl395",7,2.55565651976374,5,"Haspel-ok"
"fl3950",9,3.16163878276907,6,"Haspel-ok"
"fl3951",5,4.4709388971684,0,"Haspel-ok"
"fl3952",4,3.42759211653813,1,"Haspel-ok"
"fl3953",14,3.37434094903339,7,"Haspel-ok"
"fl3954",8,3.60108032409723,4,"Haspel-ok"
"fl3955",6,3.80952380952381,2,"Haspel-ok"
"fl3956",7,2.19298245614035,0,"Haspel-ok"
"fl3957",14,2.31749710312862,6,"Haspel-ok"
"fl3958",13,2.12879191059074,3,"Haspel-ok"
"fl3959",3,6.07287449392713,0,"Haspel-ok"
"fl396",8,3.87075963657868,5,"Haspel-ok"
"fl3960",11,3.29776027114918,7,"Haspel-ok"
"fl3961",4,2.60078023407022,0,"Haspel-ok"
"fl3962",11,3.37362946303064,4,"Haspel-ok"
"fl3963",15,2.47855362626165,9,"Haspel-ok"
"fl3964",13,2.51466890192791,4,"Haspel-ok"
"fl3965",9,3.5799522673031,2,"Haspel-ok"
"fl3966",16,2.75735294117647,7,"Haspel-ok"
"fl3967",14,2.29007633587786,6,"Haspel-ok"
"fl3968",7,3.1876743259397,5,"Haspel-ok"
"fl3969",3,2.63620386643234,0,"Haspel-ok"
"fl397",7,3.33425951653237,1,"Haspel-ok"
"fl3970",17,2.73587414978911,5,"Haspel-ok"
"fl3971",23,3.07765961084704,15,"Haspel-ok"
"fl3972",5,4.4709388971684,0,"Haspel-ok"
"fl3973",26,2.42678360168392,11,"Haspel-ok"
"fl3974",13,2.77724204435873,7,"Haspel-ok"
"fl3975",2,9.61538461538461,0,"Haspel-ok"
"fl3976",9,2.15169445938677,1,"Haspel-ok"
"fl3977",14,3.67928867085697,7,"Haspel-ok"
"fl3978",13,2.85018704352473,7,"Haspel-ok"
"fl3979",12,4.13793103448276,4,"Haspel-ok"
"fl398",18,2.55126447045317,11,"Haspel-ok"
"fl3980",2,4.36046511627907,0,"Haspel-ok"
"fl3981",20,2.36593059936908,8,"Haspel-ok"
"fl3982",7,3.47222222222222,3,"Haspel-ok"
"fl3983",15,2.43952022768855,11,"Haspel-ok"
"fl3984",1,5.44069640914037,0,"Haspel-ok"
"fl3985",17,2.8486646884273,5,"Haspel-ok"
"fl3986",2,5.20156046814044,0,"Haspel-ok"
"fl3987",3,2.82352941176471,0,"Haspel-ok"
"fl3988",2,4.36046511627907,0,"Haspel-ok"
"fl3989",11,2.3761199940597,6,"Haspel-ok"
"fl399",16,2.06932229694775,9,"Haspel-ok"
"fl3990",2,4.36046511627907,0,"Haspel-ok"
"fl3991",4,5.54016620498615,0,"Haspel-ok"
"fl3992",12,2.33660024664114,3,"Haspel-ok"
"fl3993",17,3.14062131958439,13,"Haspel-ok"
"fl3994",17,2.13802114265352,5,"Haspel-ok"
"fl3995",11,2.98519839130976,6,"Haspel-ok"
"fl3996",5,3.4706154558075,6,"Haspel-ok"
"fl3997",13,2.19672931413229,5,"Haspel-ok"
"fl3998",10,2.71186440677966,2,"Haspel-ok"
"fl3999",16,2.37360550676478,8,"Haspel-ok"
"fl4",13,3.6126986357045,12,"Haspel-ok"
"fl40",20,2.6200301303465,12,"Haspel-ok"
"fl400",6,3.57036596251116,3,"Haspel-ok"
"fl4000",13,2.93028366773839,9,"Haspel-ok"
"fl4001",5,3.38983050847458,0,"Haspel-ok"
"fl4002",19,2.26315458603131,10,"Haspel-ok"
"fl4003",18,2.18062214361214,10,"Haspel-ok"
"fl4004",20,1.98807157057654,8,"Haspel-ok"
"fl4005",9,4.08556999375816,10,"Haspel-ok"
"fl4006",23,3.05492500583406,13,"Haspel-ok"
"fl4007",14,2.54457422558357,7,"Haspel-ok"
"fl4008",17,3.487358326068,11,"Haspel-ok"
"fl4009",19,2.78239363141013,12,"Haspel-ok"
"fl401",2,5.20156046814044,0,"Haspel-ok"
"fl4010",20,2.70831452559357,14,"Haspel-ok"
"fl4011",9,3.11728795947526,3,"Haspel-ok"
"fl4012",13,2.02429149797571,3,"Haspel-ok"
"fl4013",5,9.11854103343465,0,"Haspel-ok"
"fl4014",7,3.04568527918782,3,"Haspel-ok"
"fl4015",19,2.15484345960117,11,"Haspel-ok"
"fl4016",3,3.69268642937737,5,"Haspel-ok"
"fl4017",6,3.5496657398095,8,"Haspel-ok"
"fl4018",5,4.90196078431372,0,"Haspel-ok"
"fl4019",7,4.24889056746294,6,"Haspel-ok"
"fl402",12,2.05761316872428,7,"Haspel-ok"
"fl4020",6,4.52488687782806,1,"Haspel-ok"
"fl4021",5,3.39847068819031,1,"Haspel-ok"
"fl4022",15,3.27868852459016,7,"Haspel-ok"
"fl4023",8,2.71186440677966,3,"Haspel-ok"
"fl4024",12,2.56483328583642,4,"Haspel-ok"
"fl4025",6,2.25988700564972,0,"Haspel-ok"
"fl4026",5,2.00400801603206,0,"Haspel-ok"
"fl4027",20,2.37812128418549,8,"Haspel-ok"
"fl4028",7,1.96979645436638,2,"Haspel-ok"
"fl4029",22,3.5615354174911,13,"Haspel-ok"
"fl403",18,2.32682146492801,11,"Haspel-ok"
"fl4030",15,1.92647294910901,2,"Haspel-ok"
"fl4031",8,2.65339966832504,4,"Haspel-ok"
"fl4032",2,5.44069640914037,5,"Haspel-ok"
"fl4033",6,2.80701754385965,4,"Haspel-ok"
"fl4034",12,2.6441813320798,10,"Haspel-ok"
"fl4035",18,2.3313419787265,8,"Haspel-ok"
"fl4036",1,5.44069640914037,0,"Haspel-ok"
"fl4037",11,1.81159420289855,6,"Haspel-ok"
"fl4038",5,4.4709388971684,0,"Haspel-ok"
"fl4039",14,2.90472501936483,9,"Haspel-ok"
"fl404",18,2.84629981024668,7,"Haspel-ok"
"fl4040",17,3.30815460109169,13,"Haspel-ok"
"fl4041",22,2.91103159682212,12,"Haspel-ok"
"fl4042",10,2.5062656641604,9,"Haspel-ok"
"fl4043",7,2.02600033766672,1,"Haspel-ok"
"fl4044",4,4.8721071863581,0,"Haspel-ok"
"fl4045",6,3.16706254948535,3,"Haspel-ok"
"fl4046",14,1.45908482957079,6,"Haspel-ok"
"fl4047",11,2.96076980014804,6,"Haspel-ok"
"fl4048",15,2.48988484282602,8,"Haspel-ok"
"fl4049",18,1.93143408981169,6,"Haspel-ok"
"fl405",22,2.64281865418865,12,"Haspel-ok"
"fl4050",24,2.98735353669466,13,"Haspel-ok"
"fl4051",16,2.56005461449844,9,"Haspel-ok"
"fl4052",19,2.19330311449042,7,"Haspel-ok"
"fl4053",24,2.17627856365615,7,"Haspel-ok"
"fl4054",3,8.65800865800866,0,"Haspel-ok"
"fl4055",26,2.93839172026511,14,"Haspel-ok"
"fl4056",12,2.63056940866992,7,"Haspel-ok"
"fl4057",7,2.95081967213115,5,"Haspel-ok"
"fl4058",23,3.02358395484781,10,"Haspel-ok"
"fl4059",17,2.74966583922093,10,"Haspel-ok"
"fl406",12,2.67996724484479,7,"Haspel-ok"
"fl4060",10,3.22169273105578,5,"Haspel-ok"
"fl4061",5,3.38983050847458,0,"Haspel-ok"
"fl4062",8,2.94550810014728,3,"Haspel-ok"
"fl4063",13,3.33603923182137,14,"Haspel-ok"
"fl4064",7,2.77072269683676,2,"Haspel-ok"
"fl4065",10,3.38983050847458,2,"Haspel-ok"
"fl4066",13,3.00532192424084,9,"Haspel-ok"
"fl4067",19,2.32678386763185,6,"Haspel-ok"
"fl4068",10,2.09405811011256,3,"Haspel-ok"
"fl4069",21,2.94753389663981,10,"Haspel-ok"
"fl407",2,5.81395348837209,0,"Haspel-ok"
"fl4070",20,2.55482222695337,12,"Haspel-ok"
"fl4071",15,3.12717164697707,6,"Haspel-ok"
"fl4072",12,3.95439267119225,13,"Haspel-ok"
"fl4073",4,4.05405405405405,0,"Haspel-ok"
"fl4074",13,2.5521054870268,8,"Haspel-ok"
"fl4075",9,3.03848750844024,3,"Haspel-ok"
"fl4076",9,3.05421226775261,1,"Haspel-ok"
"fl4077",10,3.22609552827314,7,"Haspel-ok"
"fl4078",21,2.4867214501928,11,"Haspel-ok"
"fl4079",14,2.88933834151979,8,"Haspel-ok"
"fl408",7,3.71728018999432,12,"Haspel-ok"
"fl4080",13,3.30760749724366,4,"Haspel-ok"
"fl4081",13,2.77104260478005,6,"Haspel-ok"
"fl4082",2,3.80228136882129,0,"Haspel-ok"
"fl4083",15,2.39832117517738,6,"Haspel-ok"
"fl4084",12,2.34443684673244,4,"Haspel-ok"
"fl4085",13,2.64538600590803,7,"Haspel-ok"
"fl4086",5,3.48786513588141,4,"Haspel-ok"
"fl4087",31,3.02688886273059,14,"Haspel-ok"
"fl4088",15,2.42595774790256,11,"Haspel-ok"
"fl4089",11,2.87201579608688,4,"Haspel-ok"
"fl409",17,2.75418866192334,13,"Haspel-ok"
"fl4090",3,3.05810397553517,0,"Haspel-ok"
"fl4091",22,2.55237690098905,11,"Haspel-ok"
"fl4092",17,2.78700327472885,13,"Haspel-ok"
"fl4093",19,2.48151786175878,9,"Haspel-ok"
"fl4094",11,2.59655955858487,4,"Haspel-ok"
"fl4095",14,3.15623356128353,10,"Haspel-ok"
"fl4096",5,4.4296788482835,2,"Haspel-ok"
"fl4097",13,2.67916945746818,3,"Haspel-ok"
"fl4098",3,6.07287449392713,0,"Haspel-ok"
"fl4099",12,4.16688369185895,14,"Haspel-ok"
"fl41",10,3.66524129505192,2,"Haspel-ok"
"fl410",14,4.015661078205,13,"Haspel-ok"
"fl4100",13,2.0264565156206,4,"Haspel-ok"
"fl4101",3,3.05810397553517,0,"Haspel-ok"
"fl4102",5,2.32018561484919,0,"Haspel-ok"
"fl4103",14,2.45901639344262,7,"Haspel-ok"
"fl4104",2,4.36046511627907,0,"Haspel-ok"
"fl4105",18,3.098400020656,10,"Haspel-ok"
"fl4106",10,3.03951367781155,3,"Haspel-ok"
"fl4107",3,4.24808836023789,2,"Haspel-ok"
"fl4108",17,3.46971230302154,11,"Haspel-ok"
"fl4109",8,2.52525252525253,2,"Haspel-ok"
"fl411",3,4.84261501210654,0,"Haspel-ok"
"fl4110",15,2.81293952180028,6,"Haspel-ok"
"fl4111",18,2.14992116955712,6,"Haspel-ok"
"fl4112",7,2.5062656641604,0,"Haspel-ok"
"fl4113",10,2.91450777202073,6,"Haspel-ok"
"fl4114",2,4.36046511627907,0,"Haspel-ok"
"fl4115",16,2.28789323164919,6,"Haspel-ok"
"fl4116",5,3.38983050847458,0,"Haspel-ok"
"fl4117",18,2.13333333333333,9,"Haspel-ok"
"fl4118",21,2.99850074962519,11,"Haspel-ok"
"fl4119",16,3.06670074111935,7,"Haspel-ok"
"fl412",15,2.52127324298771,6,"Haspel-ok"
"fl4120",18,3.24810076330368,13,"Haspel-ok"
"fl4121",3,4.28112736353907,2,"Haspel-ok"
"fl4122",5,9.11854103343465,0,"Haspel-ok"
"fl4123",25,2.78891406658532,13,"Haspel-ok"
"fl4124",7,3.15126050420168,2,"Haspel-ok"
"fl4125",4,4.07539480387162,2,"Haspel-ok"
"fl4126",1,4.77326968973747,0,"Haspel-ok"
"fl4127",2,4.36046511627907,0,"Haspel-ok"
"fl4128",13,2.51801077149052,5,"Haspel-ok"
"fl4129",16,3.0782727811425,16,"Haspel-ok"
"fl413",10,3.01192219201004,5,"Haspel-ok"
